,Tiempo,X,Y
0,0.0,0.0051961541175842285,0.004846632480621338
1,0.10204081632653061,0.0010260343551635742,0.005821704864501953
2,0.20408163265306123,0.0010260343551635742,0.005821704864501953
3,0.30612244897959184,0.0010260343551635742,0.005821704864501953
4,0.40816326530612246,0.0010260343551635742,0.005821704864501953
5,0.5102040816326531,0.0010260343551635742,0.005821704864501953
6,0.6122448979591837,0.0010260343551635742,0.005821704864501953
7,0.7142857142857143,0.0010260343551635742,0.005821704864501953
8,0.8163265306122449,0.0010260343551635742,0.005821704864501953
9,0.9183673469387755,0.0010260343551635742,0.005821704864501953
10,1.0204081632653061,0.0010260343551635742,0.005821704864501953
11,1.1224489795918369,0.0010260343551635742,0.005821704864501953
12,1.2244897959183674,0.0010260343551635742,0.005821704864501953
13,1.3265306122448979,0.0010260343551635742,0.005821704864501953
14,1.4285714285714286,0.0010260343551635742,0.005821704864501953
15,1.5306122448979593,0.0010260343551635742,0.005821704864501953
16,1.6326530612244898,0.0010260343551635742,0.005821704864501953
17,1.7346938775510203,0.0010260343551635742,0.005821704864501953
18,1.836734693877551,0.0010260343551635742,0.005821704864501953
19,1.9387755102040818,0.0010260343551635742,0.005821704864501953
20,2.0408163265306123,0.0010260343551635742,0.005821704864501953
21,2.142857142857143,0.0010260343551635742,0.005821704864501953
22,2.2448979591836737,0.0010260343551635742,0.005821704864501953
23,2.3469387755102042,0.0010260343551635742,0.005821704864501953
24,2.4489795918367347,-4.6193599700927734e-05,1.4901161193847656e-05
25,2.5510204081632653,8.0108642578125e-05,-5.8710575103759766e-05
26,2.6530612244897958,8.0108642578125e-05,-5.8710575103759766e-05
27,2.7551020408163267,8.0108642578125e-05,-5.8710575103759766e-05
28,2.857142857142857,8.0108642578125e-05,-5.8710575103759766e-05
29,2.9591836734693877,8.0108642578125e-05,-5.8710575103759766e-05
30,3.0612244897959187,8.0108642578125e-05,-5.8710575103759766e-05
31,3.163265306122449,8.0108642578125e-05,-5.8710575103759766e-05
32,3.2653061224489797,8.0108642578125e-05,-5.8710575103759766e-05
33,3.36734693877551,8.0108642578125e-05,-5.8710575103759766e-05
34,3.4693877551020407,8.0108642578125e-05,-5.8710575103759766e-05
35,3.5714285714285716,8.0108642578125e-05,-5.8710575103759766e-05
36,3.673469387755102,8.0108642578125e-05,-5.8710575103759766e-05
37,3.7755102040816326,8.0108642578125e-05,-5.8710575103759766e-05
38,3.8775510204081636,8.0108642578125e-05,-5.8710575103759766e-05
39,3.979591836734694,8.0108642578125e-05,-5.8710575103759766e-05
40,4.081632653061225,8.0108642578125e-05,-5.8710575103759766e-05
41,4.183673469387755,8.0108642578125e-05,-5.8710575103759766e-05
42,4.285714285714286,8.0108642578125e-05,-5.8710575103759766e-05
43,4.387755102040816,8.0108642578125e-05,-5.8710575103759766e-05
44,4.4897959183673475,8.0108642578125e-05,-5.8710575103759766e-05
45,4.591836734693878,8.0108642578125e-05,-5.8710575103759766e-05
46,4.6938775510204085,8.0108642578125e-05,-5.8710575103759766e-05
47,4.795918367346939,8.0108642578125e-05,-5.8710575103759766e-05
48,4.8979591836734695,8.0108642578125e-05,-5.8710575103759766e-05
49,5.0,8.0108642578125e-05,-5.8710575103759766e-05
